"item_id","item_name","media_type","date_created","date_modified","file","description","rendered_flag","labeled_flag","html5_flag","flag1","flag2"
115,"Heart0005","still","2011-08-30 14:16:16","2014-07-15 10:52:37","Heart0005-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium","When viewing the coronary sinus os, the camera sits in the RA chamber, pointing septally, just superior to the tricuspid valve. The coronary sinus os can be seen in the middle of the screen, with the Thebesian valve seen covering the left portion of the os. Zooming out toward the end of the clip  provides a reference with respect to the tricuspid valve.
",1,1,0,0,0
116,"Heart0005-ThV","still","2011-08-30 14:16:16","2014-07-15 10:54:02","Heart0005-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-Thebesian-Valve","When viewing the coronary sinus os, the camera sits in the RA chamber, pointing septally, just superior to the tricuspid valve. Another view of the Thebesian Valve covering the entire left portion of the CS os- in this view, the thin nature of the valve can be seen.
",1,1,0,0,0
117,"Heart0007-1","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0007-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-1","In this image, the camera is sitting just above the tricuspid valve and pointing posteriorly, down the coronary sinus. CS os with Thebesian valve.  The base of the heart is located toward the right portion of the screen, whereas the apex is toward the left.
",0,1,0,0,0
118,"Heart0007-2","still","2011-08-30 14:16:16","2014-07-15 11:12:19","Heart0007-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-2","In this image, the camera is sitting just above the tricuspid valve and pointing posteriorly, down the coronary sinus. Rotating view of CS os and Thebesian valve, in the physiologic orientation.
",1,1,0,0,0
119,"Heart0016-1","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0016-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-1","In this image, the camera is sitting just above the tricuspid valve and pointing postero-septally, toward the coronary sinus. Entire CS os can be seen through the thin Thebesian valve, which covers approximately 40% of the os.
",0,1,0,0,0
120,"Heart0016-2","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0016-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-2","In this image, the camera is sitting just above the tricuspid valve and pointing postero-septally, toward the coronary sinus.  Another view of os and valve from heart #16.
",0,1,0,0,0
121,"Heart0018-1","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0018-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-1","In this image, the camera is sitting just above the tricuspid valve and pointing septally, toward the coronary sinus.The ridges seen in the middle of this image are along the wall of the CS, which travels behind the ridges.  A Thebesian valve can be made out toward the upper right hand portion of the ridgeline, where the CS os can be found.
",0,1,0,0,0
122,"Heart0018-2","still","2011-08-30 14:16:16","2014-07-15 11:13:09","Heart0018-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-2","Perfusion fixed heart.  View of the coronary sinus ostium and a prominent Thebesian valve.  The camera pans from a more global view to one looking down the coronary sinus.  The tricuspid valve can be seen to the lower right of the screen.  The inferior vena cava and Eustachian ridge can be seen to the upper left.
",1,1,0,0,0
123,"Heart0018-3","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0018-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-3","Another view of the os and valve from heart #18, this time, peering down the os, with the Thebesian valve being the thin membrane on the left.
",0,1,0,0,0
124,"Heart0019-1","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0019-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-1","Camera positioned above the tricuspid valve, tilted slightly anteriorly.  Coronary sinus covered by Thebesian valve.
",0,1,0,0,0
125,"Heart0019-2","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0019-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-2","Another view of the os and valve from heart #19, with camera pointing in aposterior direction.  Valve appears partially collasped in this view.
",0,1,0,0,0
126,"Heart0022-1","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0022-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-1","Camera positioned above the tricuspid valve, tilted slightly anteriorly.  Weblike structure is the Thebesian valve covering the CS os.
",0,1,0,0,0
127,"Heart0022-2","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0022-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-2","Another view of the Thebesian valve from heart #22 seen in the lower right portion of the image.
",0,1,0,0,0
128,"Heart0024-1","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0024-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-1","Camera positioned above the tricuspid valve, tilted slightly anteriorly. Very slight weblike Thebesian valve, covering approximately less than 10% of the CS os.
",0,1,0,0,0
129,"Heart0024-2","still","2011-08-30 14:16:16","2012-09-05 16:47:45","Heart0024-Perfusion-Fixed-Right-Atrium-Coronary-Sinus-Ostium-2","View looking straight at the coronary sinus, with the Thebesian valve framing the os of the sinus.Â Thebesian valves can cause difficulties for physicians trying to gain left sided access from the right side of the heart via the coronary veins.",0,1,0,0,0
130,"Heart0005-obtuse-margin","sectioned","2011-08-30 14:16:16","2011-08-30 14:19:26","Heart0005-obtuse-margin","
",0,0,0,0,0
132,"Heart0013_obtuse_margin_PFO","sectioned","2011-08-30 14:16:16","2015-05-18 12:45:29","Heart0013-obtuse-margin-PFO","&nbsp;",0,0,0,0,0
133,"Heart0013_post_epi","sectioned","2011-08-30 14:16:16","2015-05-18 10:33:46","Heart0013-post-epi","&nbsp;",0,0,0,0,0
134,"Heart0013_RA_RV_PFO","sectioned","2011-08-30 14:16:16","2015-05-15 12:04:02","Heart0013-RA-RV-PFO","&nbsp;",0,0,0,0,0
135,"Heart0013_RA_RV_RAA_MB_APM_PPM","sectioned","2011-08-30 14:16:16","2012-08-20 09:41:09","Heart0013-RA-RV-RAA-MB-APM-PPM","
",0,0,0,0,0
139,"Heart0003","video","2011-08-30 14:16:16","2012-09-05 16:44:34","Heart0003-Functional-Right-Atrium-Crista-Terminalis","Lateral crista terminalis is shown, then camera moves to show tricuspid valve and lateral wall.
",1,0,1,0,0
140,"Heart0013","video","2011-08-30 14:16:16","2012-10-30 17:25:02","Heart0013-Functional-Right-Atrium-Crista-Terminalis","View of the crista terminalis in the right atrium.  The camera pans from the lateral aspect to the septal aspect with the free wall of the right atrium visible in the background.
",1,1,1,0,0
141,"Heart0014","video","2011-08-30 14:16:16","2012-10-30 17:25:02","Heart0014-Functional-Right-Atrium-Crista-Terminalis","View of the right atrial appendage in the background.  In the foreground is the septal aspect of the crista terminals.  The large pectinate muscle arising from the crista terminalis is the taenia sagittalis.  The camera then pans to follow the crista terminalis to the lateral aspect, near the inferior vena cava ostium.  The free wall of the right atrium can be seen as well.
",1,1,1,0,0
142,"Heart0015","video","2011-08-30 14:16:16","2012-10-30 17:25:02","Heart0015-Functional-Right-Atrium-Crista-Terminalis","View of the septal aspect of the crista terminalis.  The free wall can be seen in the background as well as the tricuspid valve in the very bottom of the screen.
",1,1,1,0,0
143,"Heart0017","video","2011-08-30 14:16:16","2012-10-30 17:25:02","Heart0017-Functional-Right-Atrium-Crista-Terminalis","View of the crista terminalis in the right atrium.  The camera pans from the septal aspect to the lateral aspect with the free wall of the right atrium visible in the background.
",1,1,1,0,0
144,"Heart0048","video","2011-08-30 14:16:16","2012-10-30 17:25:02","Heart0048-Functional-Right-Atrium-Crista-Terminalis","A panning shot of the crista terminalis with the tricuspid valve in the background at the beginning and then the right atrial appendage.
",1,1,1,0,0
145,"Heart0053","video","2011-08-30 14:16:16","2012-10-30 17:25:02","Heart0053-Functional-Right-Atrium-Crista-Terminalis","A panning shot of the crista terminalis with the right atrial appendage in the background.
",1,1,1,0,0
146,"Heart0058","video","2011-08-30 14:16:16","2012-12-27 16:12:10","Heart0058-Functional-Right-Atrium-Crista-Terminalis","The camera pans across the crista terminalis, starting with the lateral aspect and going towards the anterior of the heart.
",0,1,1,0,0
147,"Heart0073","video","2011-08-30 14:16:16","2012-12-27 16:19:17","Heart0073-Functional-Right-Atrium-Crista-Terminalis","Panning view of crista terminalis with a view of the right atrial appendage in the background.
",0,1,1,0,0
148,"Heart0076","video","2011-08-30 14:16:16","2012-12-27 16:21:40","Heart0076-Functional-Right-Atrium-Crista-Terminalis","A close up view of pectinate muscle, at the end of the clip the camera pans upward and the crista terminalis can be seen.
",0,1,1,0,0
149,"Heart0077","video","2011-08-30 14:16:16","2012-12-27 16:29:49","Heart0077-Functional-Right-Atrium-Crista-Terminalis","View fo the crista terminalis in the right atrium. Â The crista terminalis is on the far right in the image and the tricuspid valve annulus can be seen in the bottom left.
",0,0,1,0,0
150,"Heart0086","video","2011-08-30 14:16:16","2012-12-27 16:47:12","Heart0086-Functional-Right-Atrium-Crista-Terminalis","The crista terminalis is viewed with the pectinate muscle in the background.  The shot sweeps medially to view where the crista terminalis meets the interatrial wall.
",0,1,1,0,0
151,"Heart0120","video","2011-08-30 14:16:16","2012-12-27 16:49:25","Heart0120-Functional-Right-Atrium-Crista-Terminalis","The crista terminalis can be seen in the upper foreground of this footage as the camera pans along the structure.  The right atrium can be seen in the background exhibiting the pectinate muscles of the epicardial surface.
",0,1,1,0,0
152,"Heart0136","video","2011-08-30 14:16:16","2013-07-11 09:41:52","Heart0136-Functional-Right-Atrium-Crista-Terminalis-Right-Atrium-Right-Atrial-Appendage","From within the right atrium the christa terminalis is seen arching next to the free wall of the right atrium.",0,1,1,0,0
153,"Heart0005","still","2011-08-30 14:16:16","2014-07-15 10:54:02","Heart0005-Perfusion-Fixed-Right-Atrium-Crista-Terminalis","Perfusion fixed heart.  Camera pans from lateral aspect of crista terminals to septal aspect.  The free wall of the right atrium can be seen in the background.
",0,1,0,0,0
154,"Heart0005-L-1","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0005-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-L-1","Camera pointing toward the top of the appendage. Crista terminalis is lit up in the foreground of the image, while the trabeculations on the wall of the RAA can be seen in the background.
",0,1,0,0,0
155,"Heart0005-L-2","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0005-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-L-2","Camera pointing toward the free wall of the appendage. Crista terminalis is lit up in the foreground of the image, while the trabeculations on the wall of the RAA can be seen in the background.
",0,1,0,0,0
156,"Heart0005-L-3","still","2011-08-30 14:16:16","2012-10-30 17:25:38","Heart0005-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-L-3","End portion of crista terminalis seen here when intersecting with the RAA wall. Â The crista terminalis is surrounded byÂ pectinate muscle (musculi pectinati) and is generally described as looking like the teeth of a comb.
",0,1,0,0,0
157,"Heart0007","still","2011-08-30 14:16:16","2014-07-15 11:16:21","Heart0007-Perfusion-Fixed-Right-Atrium-Crista-Terminalis","Perfusion fixed heart.  View of the crista terminalis.  The camera pans from the septal aspect to the lateral aspect.  The appendage and free wall of the right atrium can be seen in the back.
",0,1,0,0,0
158,"Heart0007-L","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0007-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-L","Camera sitting in RA, pointing into the appendage. Crista terminalis seen in the upper right portion of the image.
",0,1,0,0,0
159,"Heart0018-L","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0018-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-L","Good view of arching crista terminalis defining the opening for the RAA.  Below the arch the pectinate muscle (musculi pectinati) can be seen.  This muscle is generally described as looking like the teeth of a comb.
",0,1,0,0,0
160,"Heart0018-S","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0018-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-S","Good view of arching crista terminalis defining the opening for the RAA.
",0,1,0,0,0
161,"Heart0019-1","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0019-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-1","Crista terminalis framing the upper portion of the image, with the RAA seen in the background.
",0,1,0,0,0
162,"Heart0019-2","still","2011-08-30 14:16:16","2014-07-15 11:16:21","Heart0019-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-2","Perfusion fixed heart.  View of the crista terminalis in the right atrium.  The camera pans from the septal aspect to the lateral aspect with the free wall of the right atrium visible in the background.
",0,1,0,0,0
163,"Heart0019-L","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0019-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-L","Camera is within the RAA, with a view of the termination of crista terminalis along the RAA wall.
",0,1,0,0,0
164,"Heart0019-S","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0019-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-S","View of crista terminalis arching over the opening for the RAA. In the lower right portion the pectinate muscle (musculi pectinati) can be seen.  This muscle is generally described as looking like the teeth of a comb, but these have a non-normal appearance.
",0,1,0,0,0
165,"Heart0020","still","2011-08-30 14:16:16","2014-07-15 11:16:21","Heart0020-Perfusion-Fixed-Right-Atrium-Crista-Terminalis","Perfusion fixed heart.  View of the crista terminalis in the right atrium.  The camera pans from the septal aspect to the lateral aspect with the free wall of the right atrium visible in the background.
",0,1,0,0,0
166,"Heart0022-1","still","2011-08-30 14:16:16","2012-12-10 15:14:43","Heart0022-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-1","Camera is sitting in the right atrium, pointing toward the opening for the RAA.  The crista terminalis forms a perfect arch along the outline of the RAA.  Trabeculations can be seen in the wall of the RAA.
",0,1,0,0,0
167,"Heart0022-2","still","2011-08-30 14:16:17","2012-12-10 15:14:43","Heart0022-Perfusion-Fixed-Right-Atrium-Crista-Terminalis-2","Same view as from Heart 022-1, only lit to accentuate the crista terminalis.
",0,1,0,0,0
169,"Heart0024","still","2011-08-30 14:16:17","2012-12-10 15:14:43","Heart0024-Perfusion-Fixed-Right-Atrium-Crista-Terminalis","Crista terminalis forms a perfect arch along the outline of the RAA.  Trabeculations can be seen in the wall of the RAA.",0,1,0,0,0
170,"Heart0005-2chamber-ant","sectioned","2011-08-30 14:16:17","2011-08-30 14:19:26","Heart0005-2chamber-ant","&nbsp;
",0,0,0,0,0
171,"Heart0013_RA_FO","sectioned","2011-08-30 14:16:17","2012-08-20 09:41:09","Heart0013-RA-FO","&nbsp;
",0,0,0,0,0
172,"Heart0013_RA_RAA_FW","sectioned","2011-08-30 14:16:17","2012-08-20 09:41:09","Heart0013-RA-RAA-FW","&nbsp;
",0,0,0,0,0
174,"Heart0017_sections_3","sectioned","2011-08-30 14:16:17","2012-08-20 09:41:09","Heart0017-sections-3","&nbsp;",0,0,0,0,0
175,"Heart0006","video","2011-08-30 14:16:17","2012-09-05 16:44:34","Heart0006-Functional-Right-Atrium-Fossa-Ovalis","View of the fossa ovalis from the right atrium.  The fossa ovalis is illuminated from a light source in the left atrium.  Halfway though the clip, the backlighting is turned off for a few seconds and then turned on again.
",1,1,1,0,0
